Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
8.0,1.0,0.0,1.0,0.0,1.0,25507.5,3.0,0.6298148148148148,20.0
12.0,4.0,0.0,2.0,0.0,0.0,24894.5,6.0,0.614679012345679,20.0
6.0,0.0,0.0,1.0,1.0,1.0,24825.0,3.0,0.6129629629629629,20.0
6.0,4.0,0.0,1.0,1.0,0.0,24799.0,6.0,0.612320987654321,20.0
10.0,4.0,1.0,1.0,0.0,0.0,24645.0,6.0,0.6085185185185186,20.0
14.0,4.0,0.0,1.0,0.0,0.0,23767.0,5.0,0.5868395061728395,20.0
4.0,1.0,1.0,1.0,0.0,1.0,23161.5,4.0,0.5718888888888889,20.0
0.0,0.0,1.0,2.0,1.0,1.0,22530.5,5.0,0.5563086419753086,20.0
10.0,1.0,0.0,0.0,0.0,1.0,21776.5,2.0,0.5376913580246914,20.0
8.0,5.0,0.0,1.0,0.0,0.0,20667.5,6.0,0.5103086419753087,20.0
2.0,0.0,1.0,1.0,1.0,1.0,19547.0,4.0,0.482641975308642,20.0
6.0,1.0,3.0,0.0,2.0,0.0,18926.0,6.0,0.46730864197530864,20.0
0.0,1.0,2.0,1.0,0.0,1.0,18357.5,5.0,0.4532716049382716,20.0
8.0,2.0,3.0,0.0,1.0,0.0,17698.0,6.0,0.43698765432098763,20.0
4.0,0.0,3.0,0.0,0.0,1.0,17575.0,4.0,0.4339506172839506,20.0
2.0,2.0,0.0,1.0,0.0,1.0,17497.5,4.0,0.43203703703703705,20.0
16.0,4.0,0.0,0.0,0.0,0.0,17219.5,4.0,0.42517283950617285,20.0
6.0,1.0,1.0,0.0,0.0,1.0,17126.0,3.0,0.4228641975308642,20.0
10.0,3.0,3.0,0.0,0.0,0.0,17079.5,6.0,0.42171604938271606,20.0
0.0,2.0,0.0,2.0,0.0,1.0,16864.5,5.0,0.4164074074074074,20.0
8.0,2.0,1.0,0.0,2.0,0.0,16566.5,5.0,0.4090493827160494,20.0
10.0,3.0,1.0,0.0,1.0,0.0,16332.0,5.0,0.40325925925925926,20.0
6.0,1.0,1.0,0.0,3.0,0.0,15541.5,5.0,0.3837407407407407,20.0
12.0,4.0,1.0,0.0,0.0,0.0,15259.5,5.0,0.37677777777777777,20.0
4.0,0.0,1.0,0.0,1.0,1.0,14318.5,3.0,0.3535432098765432,20.0
4.0,0.0,1.0,0.0,4.0,0.0,14183.0,5.0,0.3501975308641975,20.0
4.0,2.0,2.0,0.0,2.0,0.0,13494.0,6.0,0.3331851851851852,20.0
6.0,3.0,2.0,0.0,1.0,0.0,12979.5,6.0,0.3204814814814815,20.0
2.0,1.0,2.0,0.0,3.0,0.0,12923.0,6.0,0.31908641975308644,20.0
8.0,4.0,2.0,0.0,0.0,0.0,12297.0,6.0,0.30362962962962964,20.0
6.0,3.0,0.0,0.0,2.0,0.0,11676.0,5.0,0.2882962962962963,20.0
4.0,2.0,0.0,0.0,3.0,0.0,10944.0,5.0,0.2702222222222222,20.0
4.0,2.0,0.0,0.0,0.0,1.0,10918.5,3.0,0.2695925925925926,20.0
8.0,4.0,0.0,0.0,1.0,0.0,10289.0,5.0,0.2540493827160494,20.0
10.0,5.0,0.0,0.0,0.0,0.0,9556.0,5.0,0.23595061728395061,20.0
0.0,0.0,2.0,0.0,4.0,0.0,8810.5,6.0,0.21754320987654321,20.0
4.0,4.0,1.0,0.0,1.0,0.0,8797.5,6.0,0.21722222222222223,20.0
0.0,0.0,4.0,0.0,0.0,1.0,8607.5,5.0,0.21253086419753087,20.0
2.0,1.0,0.0,0.0,4.0,0.0,8157.5,5.0,0.20141975308641974,20.0
2.0,3.0,1.0,0.0,2.0,0.0,8116.5,6.0,0.2004074074074074,20.0
2.0,1.0,2.0,0.0,0.0,1.0,7663.5,4.0,0.18922222222222224,20.0
6.0,5.0,1.0,0.0,0.0,0.0,7435.5,6.0,0.18359259259259259,20.0
0.0,2.0,1.0,0.0,3.0,0.0,6394.0,6.0,0.15787654320987654,20.0
2.0,1.0,0.0,0.0,1.0,1.0,4342.5,3.0,0.10722222222222222,20.0
0.0,1.0,0.0,1.0,1.0,1.0,3995.0,4.0,0.09864197530864198,20.0
0.0,0.0,2.0,0.0,1.0,1.0,3664.5,4.0,0.09048148148148148,20.0
0.0,0.0,0.0,0.0,5.0,0.0,3412.5,5.0,0.08425925925925926,20.0
2.0,5.0,0.0,0.0,1.0,0.0,3387.0,6.0,0.08362962962962962,20.0
4.0,6.0,0.0,0.0,0.0,0.0,3123.5,6.0,0.07712345679012346,20.0
0.0,4.0,0.0,0.0,2.0,0.0,2760.0,6.0,0.06814814814814815,20.0
0.0,2.0,1.0,0.0,0.0,1.0,2262.0,4.0,0.055851851851851854,20.0
0.0,0.0,0.0,0.0,2.0,1.0,557.5,3.0,0.013765432098765433,20.0
